Vessel Name: 20241116_tcsl248_wk1_incucyte_DBG
Metric: Red Object Count (Per Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B2 (Std Err Img)	C2 (Std Err Img)	D2 (Std Err Img)	E2 (Std Err Img)	F2 (Std Err Img)	G2 (Std Err Img)	B3 (Std Err Img)	C3 (Std Err Img)	D3 (Std Err Img)	E3 (Std Err Img)	F3 (Std Err Img)	G3 (Std Err Img)	B4 (Std Err Img)	C4 (Std Err Img)	D4 (Std Err Img)	E4 (Std Err Img)	F4 (Std Err Img)	G4 (Std Err Img)	B5 (Std Err Img)	C5 (Std Err Img)	D5 (Std Err Img)	E5 (Std Err Img)	F5 (Std Err Img)	G5 (Std Err Img)	B6 (Std Err Img)	C6 (Std Err Img)	D6 (Std Err Img)	E6 (Std Err Img)	F6 (Std Err Img)	G6 (Std Err Img)	B7 (Std Err Img)	C7 (Std Err Img)	D7 (Std Err Img)	E7 (Std Err Img)	F7 (Std Err Img)	G7 (Std Err Img)	B8 (Std Err Img)	C8 (Std Err Img)	D8 (Std Err Img)	E8 (Std Err Img)	F8 (Std Err Img)	G8 (Std Err Img)	B9 (Std Err Img)	C9 (Std Err Img)	D9 (Std Err Img)	E9 (Std Err Img)	F9 (Std Err Img)	G9 (Std Err Img)	B10 (Std Err Img)	C10 (Std Err Img)	D10 (Std Err Img)	E10 (Std Err Img)	F10 (Std Err Img)	G10 (Std Err Img)
11/18/2024 3:43:00 PM	60	8074.2	8886.4	8866.2	8667	11689.6	6924.4	7620	7603.8	7861.8	7623.2	10913	6817.2	7380.6	8149.8	8445.6	7916	10827	5764.4	9500.2	9869.6	10890.2	9878	10118.8	9323.6	9169	9984.6	10938.4	9969.6	9842.2	5389.2	9504.4	10016.4	10773.2	9804.6	10262.8	4886.4	9960.6	10659.8	10468.2	10681	10838	3292.8	9337	11134.4	10576.4	11037	10563.2	3911.2	9738.8	11309.2	10865.8	10773.4	10874.6	10805.6	169.663	303.5666	131.004	333.1066	215.1991	356.4079	294.9717	172.798	137.7307	127.3548	241.341	307.0815	140.113	75.72873	166.247	166.0208	199.8294	271.4945	73.41349	130.4633	146.4214	114.2458	155.9386	168.0207	187.5857	56.43013	126.305	116.8219	77.83662	799.2739	104.6435	57.60955	113.6276	114.3558	58.23951	748.8892	87.26775	91.61954	89.24259	87.09477	92.77015	1092.493	95.17037	151.2797	146.8144	126.9677	155.7117	1211.935	194.8398	154.8904	165.5396	97.83179	149.6631	335.8896
11/18/2024 6:43:00 PM	63	7763.6	8751.2	8720.6	8497.2	11662.8	6596.2	7323	7350.6	7729	7509.6	10805.2	6501	7139.8	8022.6	8443.4	7774.4	10933.4	5523.4	9448.8	10011.6	10973.8	9853.2	10178.8	9231.8	9164.4	10019	11021.4	9958	9829.2	5469.2	9595.8	10024.6	10781.2	9798	10262.6	4956.4	9951.6	10728.2	10497	10646.8	10919.2	3587.4	9271.2	11132.4	10563	11004.6	10737.6	4262.8	9646	11352.8	10869.8	10775.6	11004.4	11070.6	153.3103	307.7186	110.5851	314.8583	237.6967	338.863	301.9346	188.8316	90.53397	99.91076	276.4065	314.5365	131.7025	63.06711	117.0865	155.4216	215.1773	266.437	84.0978	101.7117	108.975	124.0852	181.9267	200.7225	181.4441	34.47463	132.4933	120.2676	131.9994	849.8024	100.1246	65.57256	115.6985	102.6299	68.19575	757.9487	79.95849	98.5578	108.916	108.0867	129.9863	1202.926	111.8626	124.7255	103.3813	127.899	136.327	1304.018	206.0442	179.0515	157.8485	76.76888	138.5008	323.5535
11/18/2024 9:43:00 PM	66	7661	8651.6	8591.6	8410.6	11703	6441.4	7154.4	7169.8	7445.8	7330.4	10874.4	6275	6951.4	7743.4	8335.4	7676.4	10875.4	5266.6	9415.2	9916.4	11021.8	9883.2	10151.2	9188.4	9115.6	9967.4	11018.8	9991.2	9849.8	5420.6	9549.2	10003	10841.2	9857.8	10298	4971	9922.4	10740.4	10496	10633.8	10926.8	3779	9170.8	11129.4	10606	10975.4	10948.6	4538.8	9560	11378.2	10840.2	10782.4	11095	11273.4	144.8361	309.488	117.5711	322.2388	254.6692	352.8094	316.3319	191.7917	111.5968	112.8488	279.6538	313.914	136.6212	83.01723	146.1282	151.5739	246.2628	245.238	67.00552	105.836	124.7816	97.07595	186.7376	222.1902	194.5566	57.70407	152.2082	89.92297	120.8567	797.4302	93.94009	52.92447	108.5985	137.5683	82.68313	784.9485	78.46948	138.1277	100.1359	136.1137	122.3587	1301.8	64.02531	144.5869	104.1917	128.4156	118.3345	1365.936	228.5482	185.7042	152.4534	61.95208	175.8064	256.3378
11/19/2024 12:43:00 AM	69	7387.2	8384.8	8444.8	-4.2949E+08	11555.8	6152	6926.8	6912.4	7329.8	7138.8	10816	5972.6	6694.8	7638.8	8218	7511.2	10941.4	4975.6	9354.2	9937.6	11038	9906.2	10148.2	9106.2	9072	10033.4	11017.6	10014.2	9796.2	5495.8	9479	9992.4	10778.6	9816	10284	4846.6	9827	10689.8	10476.8	10572.6	10969	3998.8	9046.8	11107.8	10583.4	10940.4	11027.6	4881	9483	11288.4	10826.4	10744.2	11122.4	11406	177.4169	357.3288	131.5182	4.294984E+08	276.1345	335.7093	326.0562	168.1281	123.4222	95.06282	292.9532	308.3118	144.7582	91.74061	130.6036	167.6113	243.4234	250.4102	69.66808	111.712	129.4141	115.3839	203.0767	206.8179	177.543	54.82208	148.0431	106.9015	130.3309	845.8511	126.7817	58.59403	92.83135	152.2915	81.02469	716.5225	75.46854	131.3626	107.4455	142.932	123.4978	1350.584	103.338	154.3967	111.138	131.6813	114.1493	1453.836	220.2135	169.4635	154.3556	53.38858	158.1805	215.7359
11/19/2024 3:43:00 AM	72	7215.4	8325.8	8330.6	8149	11596.6	5934.6	6695.2	6708.4	7051.8	6855.6	10881.4	5780.2	6452.6	7392.6	8068.4	7306.8	10878.2	4750	9286.2	9883.2	11023.6	9854.8	10121.8	9025.6	9005.2	9959.4	10966	9994.2	9787.4	5479.2	9385.6	9992.2	10784.8	9879.6	10302.2	5014.8	9776.6	10660	10415.6	10580.2	10946.2	4286	8991.2	11067.2	10498.8	10939	11105.4	5119.2	9396.8	11310.4	10822.6	10797.2	11134.6	11567	165.4698	353.9214	97.77351	340.4563	266.5448	357.6397	334.8467	162.8759	130.9566	120.6058	293.7966	317.9162	164.7075	79.24746	146.172	163.4474	230.3023	241.038	95.46748	122.2454	118.4996	121.5316	188.2436	167.5997	185.6414	58.34947	147.1662	102.0948	130.9246	839.3785	140.7084	50.31242	97.94764	132.0529	83.3549	785.5079	56.48593	131.9424	121.3872	112.1889	142.6918	1348.044	106.2701	154.6019	122.1124	122.2289	99.14968	1480.641	212.1708	172.3005	169.7759	39.52265	124.5835	214.4952
11/19/2024 6:43:00 AM	75	6965.4	8117.4	8257	8030	11502	5570.6	6508.6	6468.4	6888.4	6685.4	10840.4	5507.8	6246.6	7211.6	7956.6	7197.2	10898.2	4484.2	9218.6	9845	11003	9883.2	10115.2	8893	8911.4	9980.2	10927.8	9948	9763	5480.8	9342.8	9980.8	10750.4	9841.8	10265.8	4808.2	9754.8	10607.8	10425.4	10559	10938.4	4324.4	8797	11053.2	10513.6	10892.8	11068.4	5394.8	9280.2	11248	10767	10756.6	11143.6	11600.8	173.7952	344.1354	107.1704	381.0916	272.7024	339.5819	349.4695	152.9388	120.6655	113.4454	283.6095	287.1316	142.7665	87.63081	178.2203	178.8506	260.3888	246.2556	37.3331	110.1758	131.0202	122.5885	187.8407	154.8641	192.2456	49.59173	122.6056	122.4059	141.2137	824.6141	146.5706	54.20369	101.0874	142.7891	89.65344	714.9561	69.53661	112.5546	115.1593	83.00663	132.2205	1376.158	117.0329	149.0246	144.964	98.58063	121.7414	1535.553	225.4097	162.5251	160.6403	41.33352	95.74268	157.4682
11/19/2024 9:43:00 AM	78	6866.6	8044.6	8141.2	7896	11555.4	5439.4	6334	6237.6	6648.2	6477.8	10779.4	5322.4	5952.4	7008.6	7811.6	7046	10790	4229	9213	9853.6	10925.6	9822.8	10091.8	8853.6	8799.2	9898.6	10882.8	9971	9734.4	5378	9331.8	9962.4	10745.4	9852.2	10231.2	4761.6	9677.4	10553.6	10377	10528.8	10951.2	4699.2	8686.8	11047.4	10514.4	10814.8	11143.4	5715.4	9289.2	11191.8	10697.2	10716	11129.8	11529	153.1492	353.9675	99.9997	370.9249	261.716	356.978	335.184	187.5827	119.0678	92.76821	298.2631	304.652	160.4044	82.41396	154.873	182.4398	278.1566	248.5081	66.67383	109.8966	141.5209	120.4912	191.7413	148.2463	184.251	44.11757	132.5071	98.2227	127.6329	777.7546	129.7461	59.28878	98.27339	169.0004	101.1896	698.7869	48.58765	122.3522	93.48957	117.1223	160.3217	1495.606	101.1333	144.7058	129.3896	146.5494	119.1497	1560.598	235.0907	201.4796	153.775	77.48677	107.9807	158.7155
11/19/2024 12:43:00 PM	81	6668.8	7784.2	7968	7741.8	11439.2	5182.6	6082.2	6000.4	6487.8	6297.4	10693.4	5009.6	5781.8	6856.2	7677.4	6793.8	10838.4	3959.6	9092	9817	10880.6	9815.6	10096.6	8873.8	8836.2	9923.6	10857.4	9901.4	9693.2	5470.4	9250.4	9935	10758.4	9831.4	10224.2	4712.8	9614.6	10562.4	10358.2	10520.8	10874.4	4915	8595.4	11091.4	10480.6	10811.2	11164.6	5941.6	9211.4	11179	10749.2	10690.6	11056.8	11561.4	172.5988	379.3341	111.437	361.8871	267.5757	380.8393	380.9512	170.5997	130.4291	97.47697	279.6889	301.3454	128.3594	80.90389	157.9885	205.1846	261.3011	254.1221	40.2368	102.6796	145.8183	115.0094	166.3228	218.6356	167.7157	34.43051	167.4517	121.9773	157.8361	781.8019	139.4879	34.31763	74.71452	167.5018	102.8802	676.8448	64.60387	130.9861	100.4532	95.36845	121.3868	1520.731	107.6557	177.6816	115.2088	131.6341	153.2559	1632.534	230.6908	214.2844	162.1374	71.93163	99.86461	136.78
11/19/2024 3:43:00 PM	84	6539.6	7797.8	7888.6	7617.2	11523.6	5052.8	5907.2	5908.4	6271.2	6071.6	10824	4884	5494	6584.6	7545.6	6670	10667.8	3819.8	9055	9746.6	10729.4	9663	9909	8829.8	8656.6	9841.6	10795.8	-4.294889E+08	9719.6	5361	9073.4	9865.8	10745.8	9822.6	10072	4767.6	9559.4	10505.8	10362	10467	10828.8	5334.6	8450.6	11117	10132.6	10438.8	10900	6082.6	9082.6	11049.8	10527.6	10449.4	10817.8	11555.2	180.4604	368.1626	113.5833	359.1325	266.9059	384.1572	382.7168	186.4526	141.7122	106.5057	267.4988	301.9649	175.1439	108.3506	189.7856	191.3147	273.6614	253.5205	35.95831	138.1921	144.3082	102.8489	180.143	194.8282	207.6559	52.80208	169.2765	4.294987E+08	114.4337	763.8231	148.6017	43.61582	53.20846	160.3161	105.6953	705.8245	67.20461	161.7954	97.0742	112.4495	160.2605	1573.295	131.8107	151.5081	127.2885	158.4312	149.2987	1595.05	243.6671	191.2609	248.0356	98.64917	126.7132	173.6532
11/19/2024 9:43:00 PM	90	6248.6	7599.4	7805.6	7414.2	11515.4	4828	5687.8	5576.8	5932	5745.8	10646.8	4517	5138	6372.8	7368.4	6459.4	10581	3521	8939.2	9781.8	10757	9799.4	10061.6	8604.6	8556.2	9893.4	10589.6	9823	9713.6	5408.6	9003.2	9873.6	10709.2	9887.4	10173.4	4748.4	9442.6	10349.2	10302	10369.8	10663.8	5684.2	8228.6	11001.2	10354.8	10510.4	11029.8	6495	8827	11030.8	10685.6	10586.8	11008.8	11497.4	194.4445	371.8919	119.007	347.5714	248.9575	350.4373	378.2855	205.8782	129.4778	111.6205	307.275	291.0338	161.4642	91.74225	176.2131	196.044	262.872	228.7558	68.59548	84.45851	119.6608	96.735	176.0374	210.4207	201.3647	60.60083	123.6954	132.283	108.122	825.7792	168.4753	40.5766	55.48009	127.7332	84.92032	696.2126	83.45094	139.786	102.2067	90.97494	140.7083	1604.728	134.7767	164.6804	160.49	94.5191	123.3525	1672.691	238.1422	184.0561	164.3309	74.1663	95.32964	115.6489
11/20/2024 12:43:00 AM	93	6108.8	7409.6	7759	7258.2	11431.2	4668.6	5569.6	5454.6	5854.2	5658.2	10510.4	4399.8	5061.2	6260.6	7360.6	6402.4	10589.8	3379.8	8919	9808.4	10698.2	9797	10075.8	8509.4	8581.4	9913.8	10543.2	9798.2	9670.6	5235.2	9020.4	9821	10668.4	9848.8	10165.6	4662.8	9354.8	10366.6	10300.4	10308.2	10608	5822.6	8073.8	10953.2	10294.6	10528.6	10930.8	6559.2	8772.8	10980.8	10670.2	10580.4	10918.6	11411.2	179.2301	353.4358	102.1239	349.4641	241.6608	343.5875	358.9002	174.549	108.1616	113.6056	288.3702	289.4844	142.5891	60.67174	201.8984	191.7208	253.3662	239.8596	56.5597	84.92561	120.8828	79.02215	164.437	221.8634	213.7968	43.66853	125.5067	113.0891	111.6152	748.6194	172.3562	64.54223	64.69513	129.422	70.31401	676.9679	99.5532	158.762	88.67503	83.29369	154.4561	1622.767	141.7668	163.1071	113.0843	119.0456	131.4608	1660.727	255.3629	170.3275	139.9026	82.38786	108.8782	94.53539
11/20/2024 3:43:00 AM	96	6062.2	7294	7642.8	7138	11411.4	4548.2	5448.8	5310.6	5714.4	5533	10485.8	4311.6	4971.4	6189.6	7344.6	6274	10506.2	3285.2	8834	9739.4	10664	9710	10027.2	8447.8	8531.4	9833	10490.4	9747.8	9636	5206.8	8921.6	9783.2	10566.4	9832.4	10100.6	4720.6	9350.6	10310.8	10263.8	10259	10569.6	5981	8000.6	10870.6	10303	10528.8	10875.4	6637.6	8675.8	11030	10651.8	10484.4	10850.4	11377.8	189.8119	365.9176	77.24208	339.8735	292.7379	343.468	356.6395	206.7527	96.39999	116.0491	278.6421	287.1791	168.3237	96.10859	206.4371	198.2171	231.8932	226.293	66.67008	111.0791	103.0456	124.3226	165.7707	211.6276	190.8488	39.99375	134.6839	129.1237	93.11659	729.5861	178.7396	27.62318	62.76193	139.3376	82.66232	662.0424	70.70473	156.2903	101.2696	52.03556	129.0367	1635.915	142.2922	172.6614	130.5542	110.9069	103.5763	1679.847	275.4123	172.0491	149.5244	82.3393	87.6485	123.6986
11/20/2024 6:43:00 AM	99	5972.2	7211.2	7520.8	7022.4	11366.6	4415.6	5325.8	5207.6	5678.6	5417.4	10453.6	4214	4872.2	6109.6	7281	6269.2	10538	3215	8787.2	9717.4	10647.8	9705	10002.6	8436.8	8456	9826.8	10449	9732.6	9650.6	5256.4	8893	9705	10575.4	9834.4	10091.2	4725.2	9307.8	10212.8	10212.8	10212.2	10486	5918	7918.2	10824	10252.4	10416.6	10851.2	6721	8538	10976	10603	10463.8	10871	11329.4	181.049	345.6465	83.74032	331.1578	251.0738	309.718	345.9977	199.8006	98.79099	115.5719	285.4622	286.8929	118.9913	97.83588	214.9435	183.9523	239.0993	225.5824	66.72136	92.76347	107.8524	105.5893	164.1602	206.5804	172.2217	39.988	119.3838	121.6185	93.83794	792.0538	149.955	32.64966	54.79836	157.0508	91.21261	677.4474	95.95489	154.2814	107.5929	80.40609	157.7032	1641.442	149.519	155.7395	125.8033	113.873	98.71444	1670.874	274.3241	216.3384	120.3798	89.0996	115.6681	106.8478
11/20/2024 9:43:00 AM	102	6114.4	7007.8	7436.2	6930.6	11459	4244.8	5226.2	5122.2	5580.2	5286	10487.8	4127	4813.8	6100.4	7267.4	6154.4	10424.2	3112.6	8727.8	9694	10592.8	9657.6	9948.8	8343.8	8309	9812.6	10432.6	9725.6	9626.6	5168.6	8856.8	9659.6	10522.6	9810.8	10068.6	4660.4	9219.2	10216.8	10240.6	10164.4	10465.4	6071.2	7865.4	10836	10263.2	10487.8	10816.8	6839	8479.4	11002.2	10600.8	10495.2	10797.8	11350.2	176.5499	370.6074	75.46019	295.7921	269.7217	299.7581	354.1081	223.4089	97.51534	109.9964	282.8391	273.9529	146.7748	102.4927	213.2826	174.8744	243.6242	205.2583	63.10261	93.39539	114.6523	123.6966	124.3211	244.4264	187.8931	53.70065	146.1925	95.97166	97.1646	727.2682	170.2123	45.33718	57.51748	145.2878	60.3412	678.985	94.42372	166.0034	85.82925	83.88182	160.8911	1663.726	146.5621	166.7258	134.6218	115.2959	104.4191	1680.72	266.2887	182.0504	129.0974	97.88177	116.578	122.1439
11/20/2024 12:43:00 PM	105	6189.4	6918	7296.4	6811.8	11316.4	4057.4	5120.2	5070.8	5559.2	5244.8	10475.2	4002.8	4761.6	6009.8	7216.8	6142.8	10513.2	3087.2	8668	9657.4	10539.6	9681.2	9966.4	-4.2949E+08	8305.6	9784	10426.4	9711.6	9589	5286.6	8775.2	9658.4	10482.4	9757.6	10086.8	4614.4	9186.6	10283.4	10173.6	10173	10452.6	6017.8	7752.4	10879.4	10270.8	10463.4	10777	6911	8364.4	10972.8	10589	10419	10784.8	11240.4	208.891	360.9935	81.11387	312.1262	297.7769	314.5165	356.0301	223.4264	107.5664	88.39367	298.403	263.606	120.9523	69.46539	242.5377	169.6781	269.6211	216.6037	82.69824	76.46999	106.8141	133.8015	74.95506	4.294984E+08	190.6199	34.42818	142.7927	87.69755	107.9745	804.1927	180.4953	38.52609	48.21265	149.3096	70.24486	656.3803	92.62861	170.2089	83.30762	61.12692	146.6133	1671.388	151.1878	139.5774	150.5979	111.9681	98.84584	1690.576	283.7958	183.1702	140.4151	81.12213	123.6873	92.63347
11/20/2024 3:43:00 PM	108	6101.6	6767.4	7197.6	6554.2	11388.2	3965.4	5019.2	4927.8	5468.4	5160.6	10375.8	3970.6	4712.2	5979.4	7134.6	6115.2	10338.4	2987.8	8586.2	9635.2	10527.2	9692.2	9870	8180.8	8210	9739.4	10384	9730.2	9542.8	5123.6	8712.6	9573.8	10396.8	9683.2	10086.2	4631.2	9110.2	10209.8	10129.2	10112.2	10331.6	5949.4	7696.6	10815.2	10240.8	10439	10763.6	7002.8	8178	10946	10562	10392.2	10732	11204.8	230.771	350.1906	95.86689	326.5614	284.9076	282.2209	350.4458	229.8994	122.0691	78.71569	296.7169	256.5704	106.1336	79.19445	208.0667	194.1276	262.2841	204.0222	59.15691	103.9189	106.5854	125.8346	125.3284	191.4678	198.152	54.89772	137.7625	68.02235	87.05711	713.9993	171.9231	44.69385	60.41142	141.9582	75.53105	647.2494	92.90823	171.285	83.66146	68.90239	139.2967	1683.519	159.3896	135.0387	131.1901	101.8239	105.1212	1723.55	320.5762	193.5234	97.00206	104.6964	123.324	117.5531
11/20/2024 6:43:00 PM	111	5681	6621.8	7514.4	6465.8	11366	3767.6	4992.6	4867.4	5423	5108.8	10439.8	3861	4682.6	5955.6	7149	6089.2	10409	2985.2	8551.2	9655.4	10455	9658.4	9887.8	8160.8	8117.2	9739	10300.6	9705.4	9578.4	5105.6	8708.4	9579.6	10459	9781	10014.8	4623.2	9054	10176.6	10152.2	10084.2	10298.2	6164.2	7574	10746.6	10217	10347.8	10697	7118.2	8087.6	10850.2	10513.6	10364	10759.8	11210.2	224.1006	378.5527	365.9605	311.5518	280.1871	278.0425	349.1049	239.5831	111.1611	101.3792	319.0353	245.8095	112.077	58.29803	229.2451	181.9965	238.2631	202.0112	63.58412	79.63203	120.7195	137.9658	114.6963	202.6318	211.8656	51.20058	117.8599	98.34612	93.47974	694.8376	166.1465	40.62831	56.27344	134.2151	66.62237	682.7847	136.321	208.1309	85.25221	58.8476	145.1432	1666.139	135.3355	141.2167	121.0995	104.3285	95.51492	1714.437	297.0809	193.3128	152.2657	88.4935	116.8351	115.6189
11/20/2024 9:43:00 PM	114	5306.6	6494.2	7050.4	6322.2	11472.8	3672	4897	4840.2	5377.8	5073	10362.2	3827.4	4648	5959.4	7122	6086	10423.2	2861.8	8500.4	9627.6	10281.4	9524.4	9874.8	8009.4	8066.2	9606	10276	9676.4	9558.2	5052	8644.4	9473.2	10427.6	9801	9951.8	4659.8	9025.4	9976.8	10187.6	10114.4	10192.6	6294.8	7491.6	10678	10169.8	10162.2	10572.8	7199.2	8022.8	10748.4	10516.4	10121.6	10663.4	11233.2	245.9261	366.154	81.47919	340.6389	279.5445	294.9536	350.8433	233.973	114.4287	101.5318	334.471	228.124	136.421	89.31886	236.6239	182.3187	239.0695	196.1126	72.36132	91.39507	168.2027	130.2642	123.3026	194.0269	200.594	77.15763	120.0362	66.57672	98.62931	726.1389	171.4656	49.65823	61.04965	141.2186	62.45351	647.8461	80.70973	196.2793	85.715	56.0175	116.7992	1707.312	150.9694	132.5519	159.1771	122.3676	123.8634	1709.684	327.3693	201.1732	149.4913	84.48409	129.1745	121.6234
11/21/2024 12:43:00 AM	117	5075.8	6433	6981.8	6112.8	11459.2	3576.6	4800.2	4773.4	5336.2	4994.6	10363.8	3750.6	4537.6	5950.8	7075.2	6032	10378.8	2891.4	8422.2	9607.6	10281.4	9504.2	9829.4	7991.6	8010.8	9560.8	10275.4	9675.2	9541.2	5196.8	8593.2	9485.8	10384.8	9768.8	9925.8	4608	8991	9961	10159.6	10021.4	10168.8	6255.8	7437.4	10668.6	10186.8	10164.6	10546	7157.8	7918.4	10698.2	10549.2	10135	10668.6	11216	277.2063	324.1692	89.64507	301.0275	284.9192	272.8779	341.2787	220.617	105.4255	114.1616	309.321	214.6631	108.0507	86.69741	216.3898	205.8315	240.0049	192.9779	80.66685	86.36816	148.5488	167.3486	102.7553	179.9338	220.5587	78.8666	123.6162	77.23885	100.0797	781.5763	177.4473	66.38554	52.95035	126.7996	55.3619	642.0083	86.5523	169.6853	99.61456	77.01662	104.5569	1683.694	137.7529	130.8864	136.1908	116.7628	85.41663	1710.067	309.8024	203.1998	160.2365	87.66299	156.2865	118.4394
11/21/2024 3:43:00 AM	120	4909	6329	6815.2	5974.6	-4.294873E+08	3489.6	4686	4787	5310.6	4898.6	10319.6	3686.2	4497.4	5931.8	7078.4	6060.6	10321.2	2810.6	8399.2	9573.2	10200.4	9459.2	9815	7994.4	7916.8	9560.6	10249.8	9625.8	9524.4	5072.4	8560.8	9522	10319	9721	9878.6	4712.6	9015	9929.4	10150	10013.4	10050.6	6282.2	7317.6	10643	10154.6	10147.4	10510.4	7161	7905.4	10625.6	10500.8	10081.4	10663.2	11268.2	230.9987	344.5532	122.103	287.0269	4.294991E+08	276.6204	351.2698	228.0502	125.1757	129.483	331.5061	181.5765	106.6605	53.07391	220.6256	187.6866	235.3944	203.8673	96.49269	101.9654	161.9267	154.6439	87.73995	229.529	227.5828	68.23679	121.9456	72.34805	89.99256	723.7965	176.6752	82.55059	46.10098	133.9563	49.38178	633.3837	68.46824	184.6699	95.99635	57.73959	107.1301	1679.058	148.9381	137.1889	134.1147	147.9661	120.8493	1707.415	313.264	196.7004	143.0215	64.01375	144.6144	144.065
11/21/2024 6:43:00 AM	123	4723.4	6178.2	6786.4	5744.4	11589.2	3410.4	4575	4698.4	5227.2	4895.4	10267	3569.8	4462.6	5906.2	7046.8	6021	10353	2772.6	8404	9530.2	10230.6	9447.8	9807.8	7943.8	7939	9547.4	10154.6	9614.2	9472.2	4981.4	8509.2	9447.8	10276.6	9731.6	9857.6	4685.8	8929.8	9854.2	10110.4	9955	10053.2	6273.6	7270.6	10580.2	10081.8	10054.8	10475.6	7190.4	7932.2	10678	10488.4	10031.2	10731	11190.2	279.2112	342.7453	83.84187	312.3369	284.5861	263.3214	341.451	226.564	122.6623	103.0813	307.149	194.5809	111.8993	60.30042	197.5891	199.0776	228.2264	197.5076	44.1622	95.67361	155.8569	140.4654	86.84492	205.7254	225.4553	70.62195	109.0127	58.41524	85.07667	676.7828	187.8674	67.39763	56.40355	150.9081	54.86674	626.2065	62.04144	167.4003	88.74998	46.0163	99.57379	1670.087	164.334	138.6685	136.2738	159.3388	111.5408	1697.505	315.6479	209.7417	160.3099	73.21639	156.3822	109.7467
