,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/TIM3 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3 | Freq. of Parent (%),Lymphocytes | Count,beads | Count,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+ | Freq. of Parent (%)",Lymphocytes | Freq. of Parent (%),beads | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR | Freq. of Lymphocytes (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr | Freq. of Lymphocytes (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3 | Freq. of Parent (%),
20241115 TCSL248 Repstim-Plate_001-Group_001-D7 Well_031_Unmixed.fcs,72.0,24.0,1319,10510,9497,44983,920,13628,14805,14764,79408,1346,9006,8746,48614,6368,8917,13144,18.4,75.2,17.6,0,10.4,56.0,80.6,8.48,93.2,6826,3569,24.1,4.89,18.2,43.4,17.7,9.25,33.4,1.11,32.6,53.7,12.7,3.44,13.2,59.2,9.67,38.8,92.1,10.2,90.4,7.20,3.20,11.2,51.2,34.4,2.40,31.2,56.0,10.4,0,17.6,75.2,18.4,24.0,72.0,12.0,15.3,86.3,12.0,17.1,80.9,18.5,60.3,47.9,33.4,6.55,50.3,34.7,8.42,1.56,11.0,24.7,62.7,1.14,11.7,80.5,31.2,63.0,18.5,0.13,3.42,16.3,71.8,8.42,3.42,5.53,54.1,37.0,0,15.3,84.6,5.00,8.16,32.4,2.40,34.4,51.2,11.2,3.20,7.20,90.4,
20241115 TCSL248 Repstim-Plate_001-Group_001-D8 Well_032_Unmixed.fcs,73.6,21.6,1097,11454,10531,40804,746,29955,13827,20409,85671,1510,7814,9678,55796,6819,9751,13161,20.8,79.2,12.8,0,2.40,62.4,79.1,8.27,91.1,6858,3799,27.8,3.20,16.3,45.9,17.7,9.81,34.6,1.48,31.8,54.9,11.8,3.08,13.9,55.2,11.1,41.6,94.0,8.21,91.2,8.00,4.00,7.20,55.2,33.6,2.40,32.8,62.4,2.40,0,12.8,79.2,20.8,21.6,73.6,13.1,13.9,85.4,13.1,15.4,81.6,17.9,61.8,46.6,36.9,5.87,50.1,37.1,6.94,0.78,9.68,24.2,65.3,1.42,11.0,79.2,32.8,63.4,17.9,0.13,4.34,12.6,73.6,9.47,2.11,9.61,52.1,36.2,0.26,17.0,82.6,5.92,7.37,37.9,2.40,33.6,55.2,7.20,4.00,8.00,91.2,
20241115 TCSL248 Repstim-Plate_001-Group_001-E1 Well_033_Unmixed.fcs,71.7,21.9,1096,4345,14130,41051,811,11927,6624,11006,60835,1006,3854,7160,33581,2606,9757,12416,25.6,79.5,16.0,0,5.48,58.0,63.6,8.38,84.2,7144,3893,35.4,4.58,23.4,41.1,18.2,9.90,30.9,1.10,29.2,53.4,16.3,4.07,5.69,54.8,2.80,22.2,90.2,9.40,73.5,4.57,3.65,7.76,48.9,39.7,2.28,34.2,58.0,5.48,0,16.0,79.5,25.6,21.9,71.7,15.2,20.2,81.8,15.2,24.7,76.2,22.4,48.7,59.0,23.2,9.70,57.8,25.8,6.68,4.30,9.85,20.4,65.5,0.94,7.55,73.7,34.2,25.2,22.4,0.13,7.46,19.9,64.0,8.62,3.60,11.3,44.3,40.8,0,14.8,85.1,5.79,6.44,33.3,2.28,39.7,48.9,7.76,3.65,4.57,73.5,
20241115 TCSL248 Repstim-Plate_001-Group_001-E2 Well_034_Unmixed.fcs,71.4,20.4,1383,4782,7680,35058,821,22855,7154,15653,68199,1155,3948,7979,37721,2754,7491,10814,17.0,76.9,16.3,0.68,8.16,53.7,66.5,7.80,83.1,4462,2924,40.1,4.01,22.4,44.1,18.5,12.1,29.5,2.12,25.5,56.2,16.2,3.66,8.25,48.0,4.36,25.9,90.3,7.97,69.4,6.12,4.76,10.2,49.0,36.1,1.36,36.7,53.7,8.16,0.68,16.3,76.9,17.0,20.4,71.4,14.4,22.9,83.1,14.4,26.5,77.9,21.0,50.2,57.7,26.5,9.46,59.2,24.5,6.82,4.01,10.4,21.0,64.5,1.32,8.14,73.4,36.7,29.1,21.0,0,7.66,17.0,64.0,11.3,4.26,11.9,44.5,39.4,0,14.5,85.5,2.98,6.17,33.2,1.36,36.1,49.0,10.2,4.76,6.12,69.4,
20241115 TCSL248 Repstim-Plate_001-Group_001-E3 Well_035_Unmixed.fcs,80.0,23.2,1444,8839,13541,48806,918,39660,12279,22633,88768,1374,6647,9339,55243,4795,12144,18127,32.6,78.9,16.8,1.05,1.05,73.7,69.0,12.5,89.4,5811,2972,30.8,3.27,18.8,50.4,16.0,8.20,27.5,2.69,22.3,63.1,11.9,5.38,11.2,52.7,8.85,29.6,94.6,9.70,84.2,3.16,3.16,4.21,63.2,29.5,1.05,24.2,73.7,1.05,1.05,16.8,78.9,32.6,23.2,80.0,15.1,10.8,82.5,15.1,12.2,81.6,17.5,64.6,47.5,30.3,7.22,56.1,30.6,6.04,2.12,9.02,29.4,59.5,1.54,9.70,78.7,24.2,50.0,17.5,0.30,6.53,19.8,63.7,10.0,2.74,11.7,51.1,34.5,0,16.1,83.6,5.62,7.45,37.4,1.05,29.5,63.2,4.21,3.16,3.16,84.2,
20241115 TCSL248 Repstim-Plate_001-Group_001-E4 Well_036_Unmixed.fcs,73.5,16.3,1125,8571,11686,56743,720,29849,14223,19721,88027,1514,8295,8999,54829,4507,10973,15973,32.7,72.4,25.5,0,8.16,62.2,72.7,12.4,92.1,5921,2875,35.0,2.80,21.2,56.2,15.4,7.48,19.8,1.23,17.3,68.8,12.6,1.93,9.63,53.4,7.88,40.3,93.7,7.21,80.6,2.04,1.02,6.12,60.2,32.7,0,29.6,62.2,8.16,0,25.5,72.4,32.7,16.3,73.5,14.2,11.7,82.6,14.2,13.4,81.5,17.6,62.1,44.1,36.3,4.81,55.1,35.4,4.71,1.40,6.48,31.1,61.0,1.37,10.3,80.0,29.6,54.5,17.6,0.77,3.24,13.6,75.2,8.02,0.46,9.72,54.5,35.3,0.15,12.3,86.7,5.56,8.64,34.7,0,32.7,60.2,6.12,1.02,2.04,80.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-E5 Well_037_Unmixed.fcs,65.7,15.4,1159,6813,8040,35578,662,22288,10295,16385,72299,1068,4855,7744,39004,3732,7944,10081,17.8,83.4,14.8,0.59,5.33,61.5,75.3,9.39,84.6,4925,3002,39.4,7.51,25.6,39.0,21.4,13.0,27.8,1.94,27.8,56.3,13.9,4.27,6.99,49.4,3.63,22.3,91.5,6.72,80.5,1.18,7.69,7.10,50.9,34.3,4.73,28.4,61.5,5.33,0.59,14.8,83.4,17.8,15.4,65.7,17.5,19.7,79.8,17.5,23.4,78.5,20.1,50.4,51.1,32.8,10.0,58.2,25.5,6.31,2.93,11.0,20.7,65.3,1.39,8.37,75.7,28.4,42.0,20.1,0.20,7.63,17.3,62.9,12.2,2.81,13.3,50.8,33.1,0,16.9,82.9,6.83,4.82,38.0,4.73,34.3,50.9,7.10,7.69,1.18,80.5,
20241115 TCSL248 Repstim-Plate_001-Group_001-E6 Well_038_Unmixed.fcs,63.9,20.4,1689,7405,7266,35304,879,17860,9728,14175,66347,1260,5795,8043,39770,4337,7251,8721,18.5,78.7,13.9,0,7.41,58.3,74.5,9.98,89.7,4458,2557,41.4,5.94,26.4,37.5,22.0,12.6,30.2,1.25,30.5,53.4,14.8,5.62,7.50,45.5,3.75,28.6,91.7,7.43,78.7,7.41,4.63,11.1,48.1,36.1,0.93,33.3,58.3,7.41,0,13.9,78.7,18.5,20.4,63.9,13.9,17.5,82.3,13.9,20.9,77.1,21.0,51.3,47.6,35.0,7.77,62.8,23.0,6.46,1.87,10.0,19.6,68.5,1.08,10.5,72.1,33.3,37.7,21.0,0.21,10.2,22.7,56.7,10.4,4.58,10.6,47.1,37.7,0,17.1,82.7,5.62,8.96,31.7,0.93,36.1,48.1,11.1,4.63,7.41,78.7,
20241115 TCSL248 Repstim-Plate_001-Group_001-E7 Well_039_Unmixed.fcs,75.9,14.5,1526,7784,12547,48197,797,25898,13851,21255,91766,1579,8300,9258,60367,4725,11225,16984,27.7,77.1,19.3,0,10.8,65.1,71.0,13.3,92.7,4674,2455,32.9,1.94,18.1,55.3,17.4,9.13,24.7,0.43,20.9,66.5,12.3,3.23,11.4,52.5,8.60,40.9,95.1,7.86,89.2,3.61,1.20,7.23,63.9,27.7,0,24.1,65.1,10.8,0,19.3,77.1,27.7,14.5,75.9,14.8,12.0,82.9,14.8,13.4,83.2,15.8,64.4,36.4,42.5,5.39,55.9,33.3,5.39,1.72,7.23,31.2,59.9,0.72,10.5,79.0,24.1,57.6,15.8,0,4.41,12.6,74.4,8.61,3.36,7.77,57.1,31.7,0,16.0,84.0,7.98,7.35,35.9,0,27.7,63.9,7.23,1.20,3.61,89.2,
20241115 TCSL248 Repstim-Plate_001-Group_001-E8 Well_040_Unmixed.fcs,69.0,27.0,5420,8775,13760,52532,928,39844,12415,26858,81584,1509,6707,10167,49122,5196,11557,12563,30.0,70.0,24.0,0,7.00,56.0,72.9,14.2,89.2,4718,2536,36.6,1.72,19.6,50.8,17.0,9.15,28.0,1.94,23.0,62.4,12.7,2.80,10.5,50.1,10.5,35.3,94.0,7.97,86.0,6.00,3.00,4.00,55.0,38.0,4.00,33.0,56.0,7.00,0,24.0,70.0,30.0,27.0,69.0,17.2,12.3,80.2,17.2,13.8,80.7,18.3,62.6,37.6,40.2,6.54,54.6,33.5,5.37,1.55,8.35,30.2,59.9,1.76,11.7,78.4,33.0,55.7,18.3,0.56,3.15,14.7,74.8,7.42,1.86,7.42,54.4,36.4,0,13.9,85.5,8.35,8.91,38.2,4.00,38.0,55.0,4.00,3.00,6.00,86.0,
20241115 TCSL248 Repstim-Plate_001-Group_001-F1 Well_041_Unmixed.fcs,92.0,38.0,1828,6149,22088,82289,1334,11961,10754,14299,133317,2351,5883,10264,100659,3101,19730,43067,63.8,54.0,28.6,1.41,4.69,65.7,72.4,5.44,86.4,5713,2616,21.4,2.67,4.45,76.9,14.0,6.43,16.0,2.40,13.3,76.0,8.36,4.11,17.1,57.4,16.8,62.7,98.8,25.5,76.1,16.0,4.23,1.41,66.7,27.7,1.88,27.7,65.7,4.69,1.41,28.6,54.0,63.8,38.0,92.0,12.4,30.1,84.9,12.4,35.4,78.2,20.3,36.7,58.1,10.9,6.29,30.7,56.3,6.66,1.83,9.53,26.4,62.2,1.95,17.3,86.9,27.7,54.6,20.3,0,4.94,12.7,68.5,13.9,3.29,13.6,50.6,32.5,0,20.7,79.3,7.29,7.76,51.3,1.88,27.7,66.7,1.41,4.23,16.0,76.1,
20241115 TCSL248 Repstim-Plate_001-Group_001-F2 Well_042_Unmixed.fcs,89.2,44.6,1975,8134,21140,80886,1386,16665,11632,15116,134322,2408,5946,10521,96487,4312,19139,37064,63.1,55.4,26.8,0,4.46,70.1,71.9,6.39,86.1,5075,2699,21.6,2.76,4.76,75.7,14.2,7.56,16.8,1.92,14.4,72.6,11.1,4.14,18.0,56.3,16.3,62.9,98.3,23.9,82.2,17.8,3.82,0.64,70.1,25.5,2.55,22.9,70.1,4.46,0,26.8,55.4,63.1,44.6,89.2,10.5,29.6,86.8,10.5,34.7,77.4,21.1,37.4,59.7,10.0,8.30,31.4,53.5,6.80,1.97,11.8,27.6,58.6,2.45,16.5,87.5,22.9,56.2,21.1,0,3.75,13.0,66.8,16.5,2.25,16.0,46.0,35.8,0,23.8,76.2,8.75,8.00,51.0,2.55,25.5,70.1,0.64,3.82,17.8,82.2,
20241115 TCSL248 Repstim-Plate_001-Group_001-F3 Well_043_Unmixed.fcs,78.8,23.8,1320,7181,9007,39098,968,11063,8990,10337,65798,1223,5566,6602,38480,3969,8696,14490,15.2,66.9,11.9,1.32,7.95,53.0,69.0,6.85,90.7,5227,2575,47.1,4.75,21.2,42.6,23.2,11.4,31.4,2.26,28.1,55.1,14.5,4.18,9.27,39.4,2.15,31.6,91.2,7.03,78.8,19.9,5.30,10.6,43.7,40.4,0.66,38.4,53.0,7.95,1.32,11.9,66.9,15.2,23.8,78.8,14.1,20.5,82.5,14.1,22.8,77.2,21.9,56.7,60.7,25.4,6.11,57.3,31.1,5.54,1.66,7.59,20.0,70.8,0.87,6.85,73.6,38.4,43.1,21.9,0.15,2.47,19.4,73.0,5.08,1.39,4.93,48.2,45.5,0,11.7,88.1,3.70,4.78,26.2,0.66,40.4,43.7,10.6,5.30,19.9,78.8,
20241115 TCSL248 Repstim-Plate_001-Group_001-F4 Well_044_Unmixed.fcs,70.0,22.7,2267,7201,8334,35559,931,31433,9482,20888,72731,1394,5486,7746,43355,4575,8245,11179,16.7,69.3,18.7,0,6.00,60.7,72.5,6.28,89.4,5161,2348,50.0,3.13,21.7,41.0,23.9,10.9,34.2,1.81,28.8,54.7,14.7,1.81,8.92,39.3,3.37,32.3,91.7,7.03,87.3,12.0,4.67,6.00,58.0,31.3,2.67,30.7,60.7,6.00,0,18.7,69.3,16.7,22.7,70.0,15.1,19.3,83.3,15.1,21.6,77.2,22.0,56.8,53.8,32.9,5.48,59.2,30.3,5.00,1.50,6.94,19.8,71.7,0.71,6.76,73.7,30.7,46.6,22.0,0,4.19,21.0,69.1,5.75,1.71,6.06,51.2,41.0,0,12.0,88.0,5.12,4.97,29.3,2.67,31.3,58.0,6.00,4.67,12.0,87.3,
20241115 TCSL248 Repstim-Plate_001-Group_001-F5 Well_045_Unmixed.fcs,88.3,43.9,2240,6763,18523,69724,1313,9462,13297,12096,137556,2627,7266,10132,100655,3725,17181,30891,59.7,51.5,24.0,2.55,4.59,67.3,74.4,7.25,87.7,5651,2665,23.5,2.44,5.78,74.4,15.6,7.38,17.3,1.25,15.2,75.9,7.66,4.25,15.9,56.4,18.2,70.0,98.2,23.5,79.6,21.9,5.10,2.55,65.3,27.0,3.06,25.0,67.3,4.59,2.55,24.0,51.5,59.7,43.9,88.3,11.7,29.7,85.4,11.7,36.6,78.5,19.7,33.6,58.1,11.2,6.98,34.0,48.7,10.3,1.48,13.4,29.1,56.1,1.74,16.6,86.8,25.0,55.1,19.7,0,4.01,15.0,62.8,18.2,3.48,15.2,52.9,28.3,0,28.1,71.9,11.8,10.7,53.2,3.06,27.0,65.3,2.55,5.10,21.9,79.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-F6 Well_046_Unmixed.fcs,88.1,45.3,3634,8591,19687,78670,1539,7933,13673,13036,139735,2693,7774,10050,104352,4501,18492,37081,67.1,59.3,19.3,0.82,2.47,70.4,74.9,6.45,89.5,5773,2534,21.0,2.67,4.98,73.5,15.5,6.80,18.8,1.40,15.9,74.8,7.90,3.22,19.5,56.3,18.4,69.5,98.7,25.9,85.6,20.6,4.12,2.06,65.8,28.0,3.70,23.5,70.4,2.47,0.82,19.3,59.3,67.1,45.3,88.1,12.6,33.5,85.0,12.6,40.5,80.1,18.2,32.5,56.7,11.0,8.17,31.7,49.4,10.8,1.79,15.6,28.3,54.3,1.86,20.3,87.7,23.5,57.6,18.2,0,8.48,19.6,55.6,16.4,3.22,18.1,50.0,28.7,0,23.1,76.9,7.02,9.94,58.2,3.70,28.0,65.8,2.06,4.12,20.6,85.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-F7 Well_047_Unmixed.fcs,68.7,21.9,1174,9028,7242,33369,858,7910,11319,8312,67284,1216,7147,6396,41754,5900,7102,10121,11.4,73.1,6.47,0,6.97,61.2,75.1,6.93,93.3,5055,2320,52.3,4.07,19.1,40.7,25.3,11.6,36.1,2.19,33.0,49.7,15.1,2.30,6.89,38.5,2.19,34.8,92.6,6.12,91.5,20.4,2.99,7.96,56.2,32.8,1.00,30.8,61.2,6.97,0,6.47,73.1,11.4,21.9,68.7,17.0,23.4,81.1,17.0,25.7,75.9,23.4,57.9,44.5,42.5,5.13,55.7,32.4,6.75,1.89,7.96,19.3,70.9,0.94,8.37,73.6,30.8,53.3,23.4,0,1.31,18.0,74.6,6.13,0.88,4.96,50.4,43.8,0.29,11.2,88.5,4.09,5.99,29.1,1.00,32.8,56.2,7.96,2.99,20.4,91.5,
20241115 TCSL248 Repstim-Plate_001-Group_001-F8 Well_048_Unmixed.fcs,66.7,17.5,1054,7282,8040,27254,777,12397,11197,11017,66413,1281,6912,6355,39336,4843,7553,8812,13.6,70.6,7.91,0,5.65,64.4,75.0,6.92,91.8,4792,2356,53.5,4.20,21.1,37.9,24.4,12.0,36.8,1.82,33.9,50.4,13.8,3.06,8.40,35.1,1.93,34.6,92.4,5.99,88.1,21.5,3.95,11.9,53.7,30.5,2.82,27.1,64.4,5.65,0,7.91,70.6,13.6,17.5,66.7,16.4,22.5,81.8,16.4,24.3,76.3,23.0,58.9,40.6,46.5,5.30,57.7,31.1,5.90,1.16,8.64,19.9,70.3,0.88,8.83,74.8,27.1,51.2,23.0,0.77,2.77,19.4,73.7,4.16,1.54,4.01,51.9,42.5,0,10.8,88.4,3.85,7.09,27.9,2.82,30.5,53.7,11.9,3.95,21.5,88.1,
