Vessel Name: 20241212_TCSL250_wk0_ratio8
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	B3	B4	B5	B6	B7	B8	B9	B10	C2	C3	C4	C5	C6	C7	C8	C9	C10	D2	D3	D4	D5	D6	D7	D8	D9	D10	E2	E3	E4	E5	E6	E7	E8	E9	E10	F2	F3	F4	F5	F6	F7	F8	F9	F10	G2	G3	G4	G5	G6	G7	G8	G9	G10	B2 (Std Err Well)	B3 (Std Err Well)	B4 (Std Err Well)	B5 (Std Err Well)	B6 (Std Err Well)	B7 (Std Err Well)	B8 (Std Err Well)	B9 (Std Err Well)	B10 (Std Err Well)	C2 (Std Err Well)	C3 (Std Err Well)	C4 (Std Err Well)	C5 (Std Err Well)	C6 (Std Err Well)	C7 (Std Err Well)	C8 (Std Err Well)	C9 (Std Err Well)	C10 (Std Err Well)	D2 (Std Err Well)	D3 (Std Err Well)	D4 (Std Err Well)	D5 (Std Err Well)	D6 (Std Err Well)	D7 (Std Err Well)	D8 (Std Err Well)	D9 (Std Err Well)	D10 (Std Err Well)	E2 (Std Err Well)	E3 (Std Err Well)	E4 (Std Err Well)	E5 (Std Err Well)	E6 (Std Err Well)	E7 (Std Err Well)	E8 (Std Err Well)	E9 (Std Err Well)	E10 (Std Err Well)	F2 (Std Err Well)	F3 (Std Err Well)	F4 (Std Err Well)	F5 (Std Err Well)	F6 (Std Err Well)	F7 (Std Err Well)	F8 (Std Err Well)	F9 (Std Err Well)	F10 (Std Err Well)	G2 (Std Err Well)	G3 (Std Err Well)	G4 (Std Err Well)	G5 (Std Err Well)	G6 (Std Err Well)	G7 (Std Err Well)	G8 (Std Err Well)	G9 (Std Err Well)	G10 (Std Err Well)
12/16/2024 3:08:00 AM	80	1076218	1124713	1046156	1133898	1116377	1104315	1144633	1173699	1171197	1185671	998864.8	963599.7	1360340	1339407	1367816	1268028	1282858	1291564	1241886	1035049	1008222	1378980	1383026	1410863	1270441	1229123	1221636	1163266	981991.2	947748.7	1166944	1159904	1170767	1218120	1243234	1257564	1378713	1298120	1327162	1139509	1114991	1040272	1466649	1440522	1458259	979778.5	957945.6	807412.5	1012501	1029516	1027854	1478667	1487035	1501516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/16/2024 7:08:00 AM	84	1073702	1120933	1037555	1130106	1119746	1104424	1144216	1178851	1175101	1177284	980395.1	952968.2	1371268	1349761	1377255	1279383	1291206	1296608	1243599	1027260	1002174	1392801	1393409	1418248	1279258	1235342	1230121	1161437	975847.8	941222.7	1175552	1166175	1176025	1223798	1250760	1262817	1388933	1305645	1336292	1141835	1112603	1038868	1471332	1443245	1462203	972668.2	938942.6	786650.8	1013886	1031891	1029134	1487638	1483889	1505069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/16/2024 11:08:00 AM	88	1068786	1111354	1028114	1132686	1125677	1102215	1150789	1177472	1180077	1167844	973328.1	939188.3	1378513	1352156	1381853	1284348	1297041	1304700	1237595	1026755	1001554	1398821	1403205	1423126	1284224	1240720	1239475	1161314	967201.1	934111	1179791	1173240	1182994	1232383	1255275	1272579	1396821	1314187	1339135	1141927	1116257	1036767	1476984	1444520	1470649	963905.8	932138.1	772073.7	1014476	1035236	1028549	1490995	1492210	1511885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/16/2024 3:08:00 PM	92	1068001	1122176	1024745	1142753	1132685	1117299	1163111	1193706	1200903	1160605	965877.6	929231.2	1389602	1366326	1394611	1292116	1310390	1323066	1261495	1022672	998340.5	1404861	1408117	1432331	1290743	1246980	1256294	1165369	961934.6	929297.8	1183052	1179080	1185245	1237152	1266267	1294199	1404489	1320073	1354183	1150869	1110676	1039543	1475546	1460399	1466741	961763.4	921063.7	753563.4	1003475	1026706	1020986	1487520	1490265	1508198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/16/2024 7:08:00 PM	96	1066601	1108313	1014362	1148357	1126294	1109354	1159992	1188522	1199820	1151459	958424.5	921574.6	1389795	1368134	1399014	1297494	1312253	1326019	1250467	1030080	999547	1414486	1415258	1439608	1299616	1255188	1251641	1162836	959463.5	925215.4	1191792	1179492	1191374	1243179	1272496	1291796	1411185	1328515	1356952	1148067	1118587	1033766	1479048	1451405	1473798	961779.2	910956.8	743728.6	1013466	1032429	1029066	1497999	1503746	1514953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/16/2024 11:08:00 PM	100	1061341	1109788	1012145	1151783	1132682	1118146	1167010	1197425	1208795	1149932	954182.4	915984.1	1396520	1378881	1403209	1304760	1317995	1338407	1260778	1031733	1000461	1418304	1423979	1443278	1300797	1259954	1262152	1167733	958914.4	926396.1	1195352	1189880	1199428	1251662	1276318	1302027	1423177	1338805	1362482	1155605	1127255	1042496	1484981	1455703	1475138	960340.6	906355.6	743614.4	1025078	1043536	1044744	1498092	1503810	1516589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/17/2024 3:08:00 AM	104	1062251	1101788	1007487	1150274	1127522	1115375	1171586	1202406	1217437	1149691	951381.6	911777	1403594	1378229	1410897	1311293	1322476	1340424	1258545	1034232	1002451	1425803	1424090	1441699	1314558	1266651	1266727	1171501	960727.5	928103.1	1203231	1193467	1203936	1255294	1278138	1306058	1424936	1342493	1366890	1158190	1127214	1046795	1480950	1454096	1475909	955517	903406.4	738310	1023372	1038880	1045388	1502048	1510116	1514459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/17/2024 7:08:00 AM	108	1059959	1099442	1003369	1154681	1132804	1117489	1176216	1200824	1222771	1155401	948747.8	912604.9	1408514	1392031	1415252	1317852	1328667	1351642	1265626	1036505	1009716	1426112	1434462	1450286	1321933	1273140	1274928	1173334	964722.6	930954	1208405	1202288	1214154	1264076	1284789	1314735	1432624	1352123	1374290	1166969	1136342	1050634	1482623	1455271	1477585	963347.2	912979.4	742102.7	1036526	1055795	1056114	1503563	1527061	1522225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/17/2024 11:08:00 AM	112	1068294	1110326	1008755	1164302	1143011	1130586	1183256	1220113	1239936	1156147	953860.2	915755.6	1412791	1395790	1424033	1326300	1332828	1358656	1269424	1041665	1009066	1425789	1430816	1451912	1328043	1279830	1284396	1180179	964640.9	932049.3	1205062	1205188	1213365	1268905	1295026	1326721	1441848	1361551	1379372	1166789	1133740	1047753	1483299	1458566	1481546	966441.3	906253.5	737377.8	1029071	1047298	1049621	1503343	1519484	1516625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/17/2024 3:08:00 PM	116	1069994	1119807	1012754	1173080	1149580	1130087	1193126	1225119	1252534	1156682	956005.7	920325.5	1422403	1392865	1429378	1330356	1338686	1365914	1273639	1040425	1018440	1428344	1432805	1453834	1329281	1290080	1291261	1187496	966690.4	940498.8	1215863	1210216	1224018	1279608	1300691	1336465	1445300	1365537	1387055	1169907	1139961	1054540	1481683	1457174	1477207	983321.1	914148.1	739371.3	1036290	1051454	1053865	1507995	1525129	1516211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
