car_id,well,plate,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gate_clean,row,col,car_name
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,None,TRUE,3681,49.9,CD45RO_neg.CD62L_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2-,IL2-,CD8,TRUE,CD8,None,TRUE,6868,93.1,IL2_neg,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2+,IL2+,CD8,TRUE,CD8,None,TRUE,510,6.92,IL2_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg-,IFNg-,CD8,TRUE,CD8,None,TRUE,6720,91.1,IFNg_neg,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg+,IFNg+,CD8,TRUE,CD8,None,TRUE,655,8.88,IFNg_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD4,TRUE,CD4,None,TRUE,648,7.42,IFNg_pos.TNFa_pos.IL2_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD4,TRUE,CD4,None,TRUE,135,5.5,IFNg_pos.TNFa_pos.IL2_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,101,12.9,IFNg_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD4,TRUE,CD4,None,TRUE,193,24.7,IFNg_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD4,TRUE,CD4,None,TRUE,581,74.2,IFNg_neg.IL2_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD4,TRUE,CD4,None,TRUE,77,9.85,IFNg_pos.IL2_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD4,TRUE,CD4,None,TRUE,47,6.01,IFNg_pos.IL2_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD4,TRUE,CD4,None,TRUE,78,9.97,IFNg_neg.IL2_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,None,TRUE,208,26.6,CD45RO_neg.CD62L_neg,B,1,TNR9
2,B1,1,Lymphocytes,Lymphocytes,,FALSE,None,None,FALSE,17773,0,Lymphocytes,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,None,TRUE,209,26.7,CD45RO_pos.CD62L_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,None,TRUE,202,25.8,CD45RO_pos.CD62L_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,None,TRUE,163,20.8,CD45RO_neg.CD62L_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2-,IL2-,CD4,TRUE,CD4,None,TRUE,648,82.7,IL2_neg,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2+,IL2+,CD4,TRUE,CD4,None,TRUE,135,17.3,IL2_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg-,IFNg-,CD4,TRUE,CD4,None,TRUE,679,86.7,IFNg_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,TRUE,CD3,None,TRUE,6294,81.1,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,381,4.91,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,FALSE,CD8,None,FALSE,5525,98.1,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,FALSE,CD8,None,FALSE,43,0.76,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,FALSE,CD8,None,FALSE,6,0.11,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,FALSE,CD8,None,FALSE,58,1.03,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,FALSE,CD3,None,FALSE,6323,97.8,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,67,1.04,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,FALSE,CD4,None,FALSE,1341,96.4,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,FALSE,CD4,None,FALSE,29,2.09,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,FALSE,CD4,None,FALSE,6,0.43,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,FALSE,CD4,None,FALSE,15,1.08,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,11,0.17,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,FALSE,CD3,None,FALSE,61,0.94,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,252,3.25,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,TRUE,CD3,None,TRUE,838,10.8,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,TRUE,CD8,None,TRUE,6101,82.7,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,TRUE,CD8,None,TRUE,340,4.61,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,TRUE,CD8,None,TRUE,180,2.44,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,TRUE,CD8,None,TRUE,752,10.2,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,TRUE,CD4,None,TRUE,496,63.3,IL2_neg.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,TRUE,CD4,None,TRUE,54,6.91,IL2_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,83,10.6,IL2_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,TRUE,CD4,None,TRUE,150,19.2,IL2_neg.TNFa_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg+,IFNg+,CD4,TRUE,CD4,None,TRUE,104,13.3,IFNg_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD3,TRUE,CD3,None,TRUE,1071,13.8,IFNg_neg.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,452,5.82,IFNg_pos.TNFa_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,TRUE,CD3,None,TRUE,133,1.72,IFNg_pos.TNFa_pos.IL2_pos,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,TRUE,CD3,None,TRUE,318,4.1,IFNg_pos.TNFa_pos.IL2_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,591,7.62,IFNg_pos.TNFa_neg,B,1,TNR9
2,B1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,TRUE,CD3,None,TRUE,5650,72.8,IFNg_neg.TNFa_neg,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a+,TNF-a+,CD3,TRUE,CD3,None,TRUE,1087,14,TNFa_pos,B,1,TNR9
2,B1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a-,TNF-a-,CD3,TRUE,CD3,None,TRUE,6674,86,TNFa_neg,B,1,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg+,IFNg+,CD3,TRUE,CD3,None,TRUE,940,8.14,IFNg_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg-,IFNg-,CD3,TRUE,CD3,None,TRUE,10613,91.9,IFNg_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3,CD3,live_car,TRUE,None,None,TRUE,11548,92.1,CD3,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2+,IL2+,CD3,TRUE,CD3,None,TRUE,199,8.04,IL2_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr,live_untr,Lymphocytes,FALSE,None,None,FALSE,11090,42.1,live_untr,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car,live_car,Lymphocytes,TRUE,None,None,FALSE,12539,47.6,live_car,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2-,IL2-,CD3,TRUE,CD3,None,TRUE,501,92,IL2_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4,CD4,live_untr,FALSE,None,None,FALSE,1885,17,CD4,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8,CD8,live_untr,FALSE,None,None,FALSE,8029,72.4,CD8,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD3,TRUE,CD3,None,TRUE,5774,50,CD45RO_neg.CD62L_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8,CD8,live_car,TRUE,None,None,TRUE,11135,88.8,CD8,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3,CD3,live_untr,FALSE,None,None,FALSE,9027,81.4,CD3,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD3,TRUE,CD3,None,TRUE,771,6.68,CD45RO_pos.CD62L_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD3,TRUE,CD3,None,TRUE,764,6.62,CD45RO_pos.CD62L_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD3,TRUE,CD3,None,TRUE,4238,36.7,CD45RO_neg.CD62L_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4,CD4,live_car,TRUE,None,None,TRUE,1123,8.96,CD4,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD3,TRUE,CD3,None,TRUE,547,4.74,IFNg_neg.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD3,TRUE,CD3,None,TRUE,248,2.15,IFNg_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD3,TRUE,CD3,None,TRUE,1076,9.32,IFNg_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD3,TRUE,CD3,None,TRUE,9677,83.8,IFNg_neg.IL2_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/TNF-a-,TNF-a-,CD4,TRUE,CD4,None,TRUE,775,69,TNFa_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/TNF-a+,TNF-a+,CD4,TRUE,CD4,None,TRUE,348,31,TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD4,TRUE,CD4,None,TRUE,661,58.9,IFNg_neg.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/Q4: CD8- , CD4-","Q4: CD8- , CD4-",live_untr,FALSE,None,None,FALSE,1164,10.5,CD8_neg.CD4_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/Q2: CD8+ , CD4+","Q2: CD8+ , CD4+",live_untr,FALSE,None,None,FALSE,5,0.045,CD8_pos.CD4_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/TNF-a-,TNF-a-,CD8,FALSE,CD8,None,FALSE,7933,98.8,TNFa_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/TNF-a+,TNF-a+,CD8,FALSE,CD8,None,FALSE,99,1.23,TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD8,FALSE,CD8,None,FALSE,5363,66.8,IFNg_neg.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD8,FALSE,CD8,None,FALSE,2497,31.1,IFNg_pos.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD8,FALSE,CD8,None,FALSE,7941,0.8,IFNg_pos.TNFa_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD8,FALSE,CD8,None,FALSE,86,0.24,IFNg_pos.TNFa_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD8,FALSE,CD8,None,FALSE,83,1.03,IFNg_pos.TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD8,FALSE,CD8,None,FALSE,83,1.03,IFNg_neg.TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD8,FALSE,CD8,None,FALSE,5821,72.5,IFNg_neg.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD8,FALSE,CD8,None,FALSE,2184,27.2,IFNg_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD8,FALSE,CD8,None,FALSE,14,0.17,IFNg_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD8,FALSE,CD8,None,FALSE,10,0.12,IFNg_neg.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,FALSE,CD8,None,FALSE,875,10.9,CD45RO_neg.CD62L_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,FALSE,CD8,None,FALSE,366,4.56,CD45RO_pos.CD62L_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,FALSE,CD8,None,FALSE,1405,17.5,CD45RO_pos.CD62L_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,FALSE,CD8,None,FALSE,5379,67,CD45RO_neg.CD62L_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/IL2-,IL2-,CD8,FALSE,CD8,None,FALSE,7941,98.9,IL2_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/IL2+,IL2+,CD8,FALSE,CD8,None,FALSE,86,1.07,IL2_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/IFNg-,IFNg-,CD8,FALSE,CD8,None,FALSE,5925,73.8,IFNg_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/IFNg+,IFNg+,CD8,FALSE,CD8,None,FALSE,2104,26.2,IFNg_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/TNF-a-,TNF-a-,CD4,FALSE,CD4,None,FALSE,1844,97.8,TNFa_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/TNF-a+,TNF-a+,CD4,FALSE,CD4,None,FALSE,42,2.22,TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD4,FALSE,CD4,None,FALSE,1768,93.8,IFNg_neg.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD4,FALSE,CD4,None,FALSE,43,2.28,IFNg_pos.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD4,FALSE,CD4,None,FALSE,1853,0.79,IFNg_pos.TNFa_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD4,FALSE,CD4,None,FALSE,32,0.37,IFNg_pos.TNFa_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD4,FALSE,CD4,None,FALSE,22,1.16,IFNg_pos.TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD4,FALSE,CD4,None,FALSE,53,2.8,IFNg_neg.TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD4,FALSE,CD4,None,FALSE,1834,97.3,IFNg_neg.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD4,FALSE,CD4,None,FALSE,44,2.33,IFNg_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD4,FALSE,CD4,None,FALSE,4,0.21,IFNg_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD4,FALSE,CD4,None,FALSE,3,0.16,IFNg_neg.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,None,FALSE,294,15.6,CD45RO_neg.CD62L_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,None,FALSE,185,9.84,CD45RO_pos.CD62L_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,None,FALSE,758,40.2,CD45RO_pos.CD62L_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,None,FALSE,648,34.4,CD45RO_neg.CD62L_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IL2-,IL2-,CD4,FALSE,CD4,None,FALSE,1853,98.3,IL2_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IL2+,IL2+,CD4,FALSE,CD4,None,FALSE,32,1.69,IL2_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg-,IFNg-,CD4,FALSE,CD4,None,FALSE,1866,99,IFNg_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg+,IFNg+,CD4,FALSE,CD4,None,FALSE,18,0.95,IFNg_pos,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a-,TNF-a-,CD3,FALSE,CD3,None,FALSE,8910,98.7,TNFa_neg,B,2,TNR9
2,B2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a+,TNF-a+,CD3,FALSE,CD3,None,FALSE,115,1.27,TNFa_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,FALSE,CD3,None,FALSE,6274,69.5,IFNg_neg.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,2537,28.1,IFNg_pos.TNFa_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,FALSE,CD3,None,FALSE,8928,0.81,IFNg_pos.TNFa_pos.IL2_neg,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,FALSE,CD3,None,FALSE,101,0.27,IFNg_pos.TNFa_pos.IL2_pos,B,2,TNR9
2,B2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,97,1.07,IFNg_pos.TNFa_pos,B,2,TNR9
