car_id,well,plate,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gate_clean,row,col,car_name
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IL2+,IL2+,CD4,FALSE,CD4,None,FALSE,50,1.9,IL2_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg-,IFNg-,CD4,FALSE,CD4,None,FALSE,2544,96.5,IFNg_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg+,IFNg+,CD4,FALSE,CD4,None,FALSE,93,3.53,IFNg_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a-,TNF-a-,CD3,FALSE,CD3,None,FALSE,5103,94.9,TNFa_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a+,TNF-a+,CD3,FALSE,CD3,None,FALSE,272,5.06,TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,FALSE,CD3,None,FALSE,4447,82.7,IFNg_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,629,11.7,IFNg_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,FALSE,CD3,None,FALSE,5296,1.25,IFNg_pos.TNFa_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,FALSE,CD3,None,FALSE,82,0.33,IFNg_pos.TNFa_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,85,1.58,IFNg_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD3,FALSE,CD3,None,FALSE,215,4,IFNg_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD3,FALSE,CD3,None,FALSE,4597,85.5,IFNg_neg.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD3,FALSE,CD3,None,FALSE,688,12.8,IFNg_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD3,FALSE,CD3,None,FALSE,28,0.52,IFNg_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD3,FALSE,CD3,None,FALSE,66,1.23,IFNg_neg.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD3,FALSE,CD3,None,FALSE,898,16.7,CD45RO_neg.CD62L_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD3,FALSE,CD3,None,FALSE,1635,30.4,CD45RO_pos.CD62L_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD3,FALSE,CD3,None,FALSE,1930,35.9,CD45RO_pos.CD62L_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD3,FALSE,CD3,None,FALSE,914,17,CD45RO_neg.CD62L_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IL2-,IL2-,CD3,FALSE,CD3,None,FALSE,5296,98.5,IL2_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IL2+,IL2+,CD3,FALSE,CD3,None,FALSE,82,1.53,IL2_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IFNg-,IFNg-,CD3,FALSE,CD3,None,FALSE,4705,87.5,IFNg_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IFNg+,IFNg+,CD3,FALSE,CD3,None,FALSE,672,12.5,IFNg_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD4,TRUE,CD4,None,TRUE,34,2.15,IFNg_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/Q4: CD8- , CD4-","Q4: CD8- , CD4-",live_car,TRUE,None,None,TRUE,32,1.06,CD8_neg.CD4_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/Q2: CD8+ , CD4+","Q2: CD8+ , CD4+",live_car,TRUE,None,None,TRUE,33,1.09,CD8_pos.CD4_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/TNF-a-,TNF-a-,CD8,TRUE,CD8,None,TRUE,979,71.6,TNFa_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/TNF-a+,TNF-a+,CD8,TRUE,CD8,None,TRUE,389,28.4,TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD8,TRUE,CD8,None,TRUE,815,59.6,IFNg_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD8,TRUE,CD8,None,TRUE,144,10.5,IFNg_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD8,TRUE,CD8,None,TRUE,1271,9.58,IFNg_pos.TNFa_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD8,TRUE,CD8,None,TRUE,97,1.83,IFNg_pos.TNFa_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD8,TRUE,CD8,None,TRUE,156,11.4,IFNg_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD8,TRUE,CD8,None,TRUE,253,18.5,IFNg_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD8,TRUE,CD8,None,TRUE,993,72.6,IFNg_neg.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD8,TRUE,CD8,None,TRUE,267,19.5,IFNg_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD8,TRUE,CD8,None,TRUE,33,2.41,IFNg_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD8,TRUE,CD8,None,TRUE,75,5.48,IFNg_neg.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,TRUE,CD8,None,TRUE,120,8.77,CD45RO_neg.CD62L_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,TRUE,CD8,None,TRUE,499,36.5,CD45RO_pos.CD62L_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,TRUE,CD8,None,TRUE,479,35,CD45RO_pos.CD62L_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,None,TRUE,269,19.7,CD45RO_neg.CD62L_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2-,IL2-,CD8,TRUE,CD8,None,TRUE,1271,92.9,IL2_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2+,IL2+,CD8,TRUE,CD8,None,TRUE,97,7.09,IL2_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg-,IFNg-,CD8,TRUE,CD8,None,TRUE,1083,79.2,IFNg_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg+,IFNg+,CD8,TRUE,CD8,None,TRUE,285,20.8,IFNg_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD4,TRUE,CD4,None,TRUE,1365,6.83,IFNg_pos.TNFa_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD4,TRUE,CD4,None,TRUE,217,3.04,IFNg_pos.TNFa_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,156,9.87,IFNg_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD4,TRUE,CD4,None,TRUE,584,36.9,IFNg_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD4,TRUE,CD4,None,TRUE,1223,77.3,IFNg_neg.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD4,TRUE,CD4,None,TRUE,136,8.6,IFNg_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD4,TRUE,CD4,None,TRUE,54,3.42,IFNg_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD4,TRUE,CD4,None,TRUE,169,10.7,IFNg_neg.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,None,TRUE,140,8.86,CD45RO_neg.CD62L_neg,C,2,TNR9
2,C2,1,Lymphocytes,Lymphocytes,,FALSE,None,None,FALSE,10046,0,Lymphocytes,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,None,TRUE,650,41.1,CD45RO_pos.CD62L_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,None,TRUE,701,44.3,CD45RO_pos.CD62L_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,None,TRUE,90,5.69,CD45RO_neg.CD62L_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2-,IL2-,CD4,TRUE,CD4,None,TRUE,1365,86.3,IL2_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2+,IL2+,CD4,TRUE,CD4,None,TRUE,217,13.7,IL2_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg-,IFNg-,CD4,TRUE,CD4,None,TRUE,1402,88.6,IFNg_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,TRUE,CD3,None,TRUE,1758,58.5,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,89,2.96,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,FALSE,CD8,None,FALSE,2410,94.8,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,FALSE,CD8,None,FALSE,22,0.87,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,FALSE,CD8,None,FALSE,12,0.47,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,FALSE,CD8,None,FALSE,99,3.89,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,FALSE,CD3,None,FALSE,5027,93.5,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,67,1.25,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,FALSE,CD4,None,FALSE,2446,92.8,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,FALSE,CD4,None,FALSE,45,1.71,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,FALSE,CD4,None,FALSE,21,0.8,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,FALSE,CD4,None,FALSE,124,4.7,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,40,0.74,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,FALSE,CD3,None,FALSE,245,4.56,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,265,8.82,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,TRUE,CD3,None,TRUE,892,29.7,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,TRUE,CD8,None,TRUE,923,67.5,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,TRUE,CD8,None,TRUE,44,3.22,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,TRUE,CD8,None,TRUE,72,5.26,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,TRUE,CD8,None,TRUE,328,24,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,TRUE,CD4,None,TRUE,810,51.2,IL2_neg.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,TRUE,CD4,None,TRUE,45,2.85,IL2_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,187,11.8,IL2_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,TRUE,CD4,None,TRUE,541,34.2,IL2_neg.TNFa_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg+,IFNg+,CD4,TRUE,CD4,None,TRUE,180,11.4,IFNg_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD3,TRUE,CD3,None,TRUE,853,28.4,IFNg_neg.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,325,10.8,IFNg_pos.TNFa_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,TRUE,CD3,None,TRUE,78,2.59,IFNg_pos.TNFa_pos.IL2_pos,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,TRUE,CD3,None,TRUE,247,8.22,IFNg_pos.TNFa_pos.IL2_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,182,6.05,IFNg_pos.TNFa_neg,C,2,TNR9
2,C2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,TRUE,CD3,None,TRUE,1644,54.7,IFNg_neg.TNFa_neg,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a+,TNF-a+,CD3,TRUE,CD3,None,TRUE,1133,37.7,TNFa_pos,C,2,TNR9
2,C2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a-,TNF-a-,CD3,TRUE,CD3,None,TRUE,1872,62.3,TNFa_neg,C,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg+,IFNg+,CD3,TRUE,CD3,None,TRUE,420,14,IFNg_pos,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg-,IFNg-,CD3,TRUE,CD3,None,TRUE,2581,86,IFNg_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3,CD3,live_car,TRUE,None,None,TRUE,3001,99,CD3,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2+,IL2+,CD3,TRUE,CD3,None,TRUE,111,13.3,IL2_pos,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr,live_untr,Lymphocytes,FALSE,None,None,FALSE,5460,54.4,live_untr,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car,live_car,Lymphocytes,TRUE,None,None,FALSE,3031,30.2,live_car,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2-,IL2-,CD3,TRUE,CD3,None,TRUE,209,86.7,IL2_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4,CD4,live_untr,FALSE,None,None,FALSE,2533,46.4,CD4,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8,CD8,live_untr,FALSE,None,None,FALSE,2566,47,CD8,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD3,TRUE,CD3,None,TRUE,378,12.6,CD45RO_neg.CD62L_pos,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8,CD8,live_car,TRUE,None,None,TRUE,1409,46.5,CD8,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3,CD3,live_untr,FALSE,None,None,FALSE,5280,96.7,CD3,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD3,TRUE,CD3,None,TRUE,1188,39.6,CD45RO_pos.CD62L_pos,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD3,TRUE,CD3,None,TRUE,1167,38.9,CD45RO_pos.CD62L_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD3,TRUE,CD3,None,TRUE,268,8.92,CD45RO_neg.CD62L_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4,CD4,live_car,TRUE,None,None,TRUE,1525,50.3,CD4,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD3,TRUE,CD3,None,TRUE,283,9.42,IFNg_neg.IL2_pos,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD3,TRUE,CD3,None,TRUE,124,4.13,IFNg_pos.IL2_pos,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD3,TRUE,CD3,None,TRUE,321,10.7,IFNg_pos.IL2_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD3,TRUE,CD3,None,TRUE,2275,75.8,IFNg_neg.IL2_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/TNF-a-,TNF-a-,CD4,TRUE,CD4,None,TRUE,856,56.1,TNFa_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/TNF-a+,TNF-a+,CD4,TRUE,CD4,None,TRUE,669,43.9,TNFa_pos,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD4,TRUE,CD4,None,TRUE,814,53.4,IFNg_neg.TNFa_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/Q4: CD8- , CD4-","Q4: CD8- , CD4-",live_untr,FALSE,None,None,FALSE,322,5.9,CD8_neg.CD4_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/Q2: CD8+ , CD4+","Q2: CD8+ , CD4+",live_untr,FALSE,None,None,FALSE,39,0.71,CD8_pos.CD4_pos,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/TNF-a-,TNF-a-,CD8,FALSE,CD8,None,FALSE,2463,96,TNFa_neg,D,2,TNR9
2,D2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8/TNF-a+,TNF-a+,CD8,FALSE,CD8,None,FALSE,102,3.98,TNFa_pos,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD8,FALSE,CD8,None,FALSE,2012,78.4,IFNg_neg.TNFa_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD8,FALSE,CD8,None,FALSE,441,17.2,IFNg_pos.TNFa_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD8,FALSE,CD8,None,FALSE,2535,1.29,IFNg_pos.TNFa_pos.IL2_neg,D,2,TNR9
2,D2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD8,FALSE,CD8,None,FALSE,32,0.27,IFNg_pos.TNFa_pos.IL2_pos,D,2,TNR9
